id,name,unit,dataset_id
938,"12.2.2 - Domestic material consumption, by type of raw material (tonnes) - EN_MAT_DOMCMPT - NMA",Tonnes,119
939,"12.2.2 - Domestic material consumption, by type of raw material (tonnes) - EN_MAT_DOMCMPT - CPR",Tonnes,119
940,"12.2.2 - Domestic material consumption, by type of raw material (tonnes) - EN_MAT_DOMCMPT - PET",Tonnes,119
941,"12.2.2 - Domestic material consumption, by type of raw material (tonnes) - EN_MAT_DOMCMPT - ONT",Tonnes,119
942,12.3.1 - Food loss percentage (%) - AG_FLS_IDX,Percentage,120
943,12.3.1 - Food waste (Tonnes) - AG_FOOD_WST - MNFC,Tonnes,121
944,12.3.1 - Food waste (Tonnes) - AG_FOOD_WST - RTL,Tonnes,121
945,12.3.1 - Food waste (Tonnes) - AG_FOOD_WST - OOHC,Tonnes,121
946,12.3.1 - Food waste (Tonnes) - AG_FOOD_WST - HHS,Tonnes,121
947,12.3.1 - Food waste per capita (KG) - AG_FOOD_WST_PC - RTL,Kilograms,122
948,12.3.1 - Food waste per capita (KG) - AG_FOOD_WST_PC - OOHC,Kilograms,122
949,12.3.1 - Food waste per capita (KG) - AG_FOOD_WST_PC - HHS,Kilograms,122
950,12.3.1 - Food waste per capita (KG) - AG_FOOD_WST_PC - MNFC,Kilograms,122
951,"12.4.1 - Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals - SG_HAZ_CMRBASEL",Percentage,123
952,"12.4.1 - Parties meeting their commitments and obligations in transmitting information as required by Minamata Convention on hazardous waste, and other chemicals (%) - SG_HAZ_CMRMNMT",Percentage,124
953,"12.4.1 - Parties meeting their commitments and obligations in transmitting information as required by Montreal Protocol on hazardous waste, and other chemicals - SG_HAZ_CMRMNTRL",Percentage,125
954,"12.4.1 - Parties meeting their commitments and obligations in transmitting information as required by Rotterdam Convention on hazardous waste, and other chemicals - SG_HAZ_CMRROTDAM",Percentage,126
955,"12.4.1 - Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals - SG_HAZ_CMRSTHOLM",Percentage,127
956,"12.4.2 - Electronic waste collected, per capita (KG) - EN_EWT_COLLPCAP",Kilograms,128
957,12.4.2 - Electronic waste collection rate (%) - EN_EWT_COLLR,Percentage,129
958,12.4.2 - Electronic waste collected (Tonnes) - EN_EWT_COLLV,Tonnes,130
959,"12.4.2 - Electronic waste generated, per capita (Kg) - EN_EWT_GENPCAP",Kilograms,131
960,12.4.2 - Electronic waste generated (Tonnes) - EN_EWT_GENV,Tonnes,132
961,"12.4.2 - Electronic waste recycling, per capita (Kg) - EN_EWT_RCYPCAP",Kilograms,133
962,"12.4.2 - Electronic waste recycling, rate (%) - EN_EWT_RCYR",Percentage,134
963,12.4.2 - Electronic waste recycling (Tonnes) - EN_EWT_RCYV,Tonnes,135
964,"12.4.2 - Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars) - EN_HAZ_GENGDP",Kilograms per constant USD,136
965,12.4.2 - Hazardous waste generated (Tonnes) - EN_HAZ_GENV,Tonnes,137
966,"12.4.2 - Hazardous waste generated, per capita (Kg) - EN_HAZ_PCAP",Kilograms,138
967,"12.4.2 - Hazardous waste treated, by type of treatment (Tonnes) - EN_HAZ_TREATV - RECYCL",Tonnes,139
968,"12.4.2 - Hazardous waste treated, by type of treatment (Tonnes) - EN_HAZ_TREATV - OTHERWM",Tonnes,139
969,"12.4.2 - Hazardous waste treated, by type of treatment (Tonnes) - EN_HAZ_TREATV - LANDFIL",Tonnes,139
970,"12.4.2 - Hazardous waste treated, by type of treatment (Tonnes) - EN_HAZ_TREATV - INCINRT",Tonnes,139
971,"12.4.2 - Hazardous waste treated or disposed, rate (%) - EN_HAZ_TRTDISR",Percentage,140
972,12.4.2 - Hazardous waste treated or disposed (Tonnes) - EN_HAZ_TRTDISV,Tonnes,141
973,12.4.2 - Municipal waste collected (Tonnes) - EN_MWT_COLLV,Tonnes,142
974,12.4.2 - Municipal waste generated (Tonnes) - EN_MWT_GENV,Tonnes,143
975,12.4.2 - Municipal waste recycled (Tonnes) - EN_MWT_RCYV,Tonnes,144
976,"12.4.2 - Municipal waste treated, by type of treatment (%) - EN_MWT_TREATR - RECYCL",Percentage,145
977,"12.4.2 - Municipal waste treated, by type of treatment (%) - EN_MWT_TREATR - LANDFIL",Percentage,145
978,"12.4.2 - Municipal waste treated, by type of treatment (%) - EN_MWT_TREATR - INCINRT",Percentage,145
979,"12.4.2 - Municipal waste treated, by type of treatment (%) - EN_MWT_TREATR - COMPOST",Percentage,145
980,"12.4.2 - Municipal waste treated, by type of treatment (%) - EN_MWT_TREATR - OTHERWM",Percentage,145
981,"12.5.1 - Electronic waste recycling, per capita (Kg) - EN_EWT_RCYPCAP",Kilograms,146
982,"12.5.1 - Electronic waste recycling, rate (%) - EN_EWT_RCYR",Percentage,147
983,12.5.1 - Electronic waste recycling (Tonnes) - EN_EWT_RCYV,Tonnes,148
984,12.5.1 - Municipal waste recycled (Tonnes) - EN_MWT_RCYV,Tonnes,149
985,"12.6.1 - Number of companies publishing sustainability reports with disclosure by dimension, by level of requirement (Number) - EN_SCP_FRMN - MINIMUM",Number,150
986,"12.6.1 - Number of companies publishing sustainability reports with disclosure by dimension, by level of requirement (Number) - EN_SCP_FRMN - ADVANCED",Number,150
987,12.a.1 - Installed renewable electricity-generating capacity (watts per capita) - EG_EGY_RNEW,Watts per capita,151
988,12.b.1 - Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables) - ST_EEV_ACCSEEA,Number,152
989,12.b.1 - Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (Tourism Satellite Account tables) - ST_EEV_ACCTSA,Number,153
990,12.b.1 - Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (number of tables) - ST_EEV_STDACCT,Number,154
991,12.c.1 - Fossil-fuel subsidies (consumption and production) (millions of constant United States dollars) - ER_FFS_CMPT,Millions of constant United States dollars,155
992,12.c.1 - Fossil-fuel subsidies (consumption and production) as a proportion of total GDP (%) - ER_FFS_CMPT_GDP,Percentage,156
993,12.c.1 - Fossil-fuel subsidies (consumption and production) per capita (constant United States dollars) - ER_FFS_CMPT_PC,Constant USD,157
994,13.1.1 - Number of people affected by disaster (number) - VC_DSR_AFFCT,Number,158
995,"13.1.1 - Number of directly affected persons attributed to disasters per 100,000 population (number) - VC_DSR_DAFF","Per 100,000 population",159
996,13.1.1 - Number of injured or ill people attributed to disasters (number) - VC_DSR_IJILN,Number,160
997,13.1.1 - Number of missing persons due to disaster (number) - VC_DSR_MISS,Number,161
998,13.1.1 - Number of deaths and missing persons attributed to disasters (number) - VC_DSR_MMHN,Number,162
999,13.1.1 - Number of deaths due to disaster (number) - VC_DSR_MORT,Number,163
1000,"13.1.1 - Number of deaths and missing persons attributed to disasters per 100,000 population (number) - VC_DSR_MTMP","Per 100,000 population",164
1001,13.1.1 - Number of people whose damaged dwellings were attributed to disasters (number) - VC_DSR_PDAN,Number,165
1002,"13.1.1 - Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number) - VC_DSR_PDLN",Number,166
1003,13.1.1 - Number of people whose destroyed dwellings were attributed to disasters (number) - VC_DSR_PDYN,Number,167
1004,13.1.2 - Score of adoption and implementation of national DRR strategies in line with the Sendai Framework - SG_DSR_LGRGSR,Index,168
1005,13.1.2 - Number of countries that reported having a National DRR Strategy which is aligned to the Sendai Framework - SG_DSR_SFDRR,Number,169
1006,13.1.3 - Number of local governments that adopt and implement local DRR strategies in line with national strategies (number) - SG_DSR_SILN,Number,170
1007,13.1.3 - Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%) - SG_DSR_SILS,Percentage,171
1008,13.1.3 - Number of local governments (number) - SG_GOV_LOGV,Number,172
1009,13.2.1 - Number of countries with adaptation communications (Number) - EN_ADAP_COM - SECOND,Number,173
1010,13.2.1 - Number of countries with adaptation communications (Number) - EN_ADAP_COM - FIRST,Number,173
1011,"13.2.1 - Number of countries with biennial reports, Annex I Parties (Number) - EN_BIUREP_AIP",Number,174
1012,"13.2.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - FIRST",Number,175
1013,"13.2.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - THIRD",Number,175
1014,"13.2.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - FOURTH",Number,175
1015,"13.2.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - SECOND",Number,175
1016,13.2.1 - Number of countries with national adaptation plans (Number) - EN_NAA_PLAN,Number,176
1017,"13.2.1 - Number of countries with national communications, Annex I Parties (Number) - EN_NACOM_AIP",Number,177
1018,"13.2.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - SECOND",Number,178
1019,"13.2.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - FOURTH",Number,178
1020,"13.2.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - FIRST",Number,178
1021,"13.2.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - THIRD",Number,178
1022,"13.2.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - SIXTH",Number,178
1023,"13.2.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - FIFTH",Number,178
1024,13.2.1 - Number of countries with nationally determined contributions (Number) - EN_NAD_CONTR - FIRST,Number,179
1025,13.2.1 - Number of countries with nationally determined contributions (Number) - EN_NAD_CONTR - SECOND,Number,179
1026,13.2.2 - Total greenhouse gas emissions without LULUCF for Annex I Parties (Mt CO₂ equivalent) - EN_ATM_GHGT_AIP,Million tons of CO2 equivalent,180
1027,13.2.2 - Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent) - EN_ATM_GHGT_NAIP,Million tons of CO2 equivalent,181
1028,"13.a.1 - Climate-specific financial support provided via bilateral, regional and other channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMB - CROSS_CUTTING",Billions of current United States dollars,182
1029,"13.a.1 - Climate-specific financial support provided via bilateral, regional and other channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMB - TOTAL",Billions of current United States dollars,182
1030,"13.a.1 - Climate-specific financial support provided via bilateral, regional and other channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMB - ADAPTATION",Billions of current United States dollars,182
1031,"13.a.1 - Climate-specific financial support provided via bilateral, regional and other channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMB - OTHER",Billions of current United States dollars,182
1032,"13.a.1 - Climate-specific financial support provided via bilateral, regional and other channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMB - MITIGATION",Billions of current United States dollars,182
1033,"13.a.1 - Climate-specific financial support provided via multilateral channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMM - CROSS_CUTTING",Billions of current United States dollars,183
1034,"13.a.1 - Climate-specific financial support provided via multilateral channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMM - TOTAL",Billions of current United States dollars,183
1035,"13.a.1 - Climate-specific financial support provided via multilateral channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMM - ADAPTATION",Billions of current United States dollars,183
1036,"13.a.1 - Climate-specific financial support provided via multilateral channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMM - OTHER",Billions of current United States dollars,183
1037,"13.a.1 - Climate-specific financial support provided via multilateral channels, by type of support (Billions of current United States dollars) - DC_FIN_CLIMM - MITIGATION",Billions of current United States dollars,183
1038,13.a.1 - Total climate-specific financial support provided (Billions of current United States dollars) - DC_FIN_CLIMT,Billions of current United States dollars,184
1039,13.a.1 - Core/general contributions provided to multilateral institutions (Billions of current United States dollars) - DC_FIN_GEN,Billions of current United States dollars,185
1040,13.a.1 - Total financial support provided (Billions of current United States dollars) - DC_FIN_TOT,Billions of current United States dollars,186
1041,13.b.1 - Number of countries with adaptation communications (Number) - EN_ADAP_COM - SECOND,Number,187
1042,13.b.1 - Number of countries with adaptation communications (Number) - EN_ADAP_COM - FIRST,Number,187
1043,"13.b.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - FIRST",Number,188
1044,"13.b.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - THIRD",Number,188
1045,"13.b.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - FOURTH",Number,188
1046,"13.b.1 - Number of countries with biennial update reports, non-Annex I Parties (Number) - EN_BIUREP_NAIP - SECOND",Number,188
1047,13.b.1 - Number of countries with national adaptation plans (Number) - EN_NAA_PLAN,Number,189
1048,"13.b.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - SIXTH",Number,190
1049,"13.b.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - SECOND",Number,190
1050,"13.b.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - FOURTH",Number,190
1051,"13.b.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - FIRST",Number,190
1052,"13.b.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - THIRD",Number,190
1053,"13.b.1 - Number of countries with national communications, non-Annex I Parties (Number) - EN_NACOM_NAIP - FIFTH",Number,190
1054,13.b.1 - Number of countries with nationally determined contributions (Number) - EN_NAD_CONTR - SECOND,Number,191
1055,13.b.1 - Number of countries with nationally determined contributions (Number) - EN_NAD_CONTR - FIRST,Number,191
1056,14.1.1 - Beach litter per square kilometer (Number) - EN_MAR_BEALITSQ,Number,192
1057,"14.1.1 - Chlorophyll-a anomaly, remote sensing (%) - EN_MAR_CHLANM - Moderate",Percentage,193
1058,"14.1.1 - Chlorophyll-a anomaly, remote sensing (%) - EN_MAR_CHLANM - High",Percentage,193
1059,"14.1.1 - Chlorophyll-a anomaly, remote sensing (%) - EN_MAR_CHLANM - Extreme",Percentage,193
1060,"14.1.1 - Chlorophyll-a deviations, remote sensing (%) - EN_MAR_CHLDEV",Percentage,194
1061,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - NRSMAI,pH,195
1062,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - NRSPHB,pH,195
1063,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - NRSROT,pH,195
1064,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - NRSNSI,pH,195
1065,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - NRSYON,pH,195
1066,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - NRSKAI,pH,195
1067,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - NRSDAR,pH,195
1068,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - R-VBELGICA,pH,195
1069,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - BRASIL1_06,pH,195
1070,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - BRASIL2_13,pH,195
1071,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - BRASIL3_15,pH,195
1072,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - BRASIL4_17,pH,195
1073,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - KC10,pH,195
1074,14.3.1 - Average marine acidity (pH) measured at agreed suite of representative sampling stations - ER_OAW_MNACD - QU39,pH,195
